,DATA_TYPE,N,DATA_LABEL,NGRAM_TFIDF_RF,EXP,WORD_TFIFD_RF,CHAR_NGRAM_TFIDF_RF,WC_RF
19,INTERRUPTERS,687,1675,0.7857142857142857,HUMAN_NONINT,0.7692307692307692,0.7857142857142857,0.7692307692307692
0,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.8
1,INTERRUPTERS,71,1672,0.5,HUMAN_NONINT,0.5,0.5,0.0
2,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
3,INTERRUPTERS,71,1672,1.0,HUMAN_NONINT,1.0,1.0,1.0
4,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
5,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,1.0,1.0,1.0
6,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,1.0,1.0,1.0
7,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,1.0,1.0,1.0
8,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.8,0.8,0.8
10,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,1.0,1.0,0.8
11,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,INTERRUPTERS,71,1672,1.0,HUMAN_NONINT,1.0,1.0,1.0
13,INTERRUPTERS,71,1672,1.0,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
14,INTERRUPTERS,71,1672,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.6666666666666666
15,INTERRUPTERS,71,1672,1.0,HUMAN_NONINT,1.0,1.0,1.0
16,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,0.8,1.0,1.0
17,INTERRUPTERS,71,1672,1.0,HUMAN_NONINT,1.0,1.0,1.0
18,INTERRUPTERS,71,1672,0.8,HUMAN_NONINT,1.0,1.0,1.0
19,INTERRUPTERS,71,1672,0.5,HUMAN_NONINT,0.0,0.0,0.0
0,INTERRUPTERS,301,1673,0.5263157894736842,HUMAN_NONINT,0.5263157894736842,0.5555555555555556,0.5263157894736842
1,INTERRUPTERS,301,1673,0.7499999999999999,HUMAN_NONINT,0.8181818181818181,0.8571428571428571,0.9
2,INTERRUPTERS,301,1673,0.6956521739130436,HUMAN_NONINT,0.875,0.888888888888889,0.823529411764706
3,INTERRUPTERS,301,1673,0.6666666666666665,HUMAN_NONINT,0.75,0.6666666666666666,0.6666666666666666
4,INTERRUPTERS,301,1673,0.5,HUMAN_NONINT,0.4615384615384615,0.4615384615384615,0.5
5,INTERRUPTERS,301,1673,0.7000000000000001,HUMAN_NONINT,0.5,0.6666666666666665,0.3076923076923077
6,INTERRUPTERS,301,1673,0.6666666666666667,HUMAN_NONINT,0.5882352941176471,0.5714285714285715,0.625
7,INTERRUPTERS,301,1673,0.7272727272727273,HUMAN_NONINT,0.7000000000000001,0.7777777777777777,0.6666666666666665
8,INTERRUPTERS,301,1673,0.47058823529411764,HUMAN_NONINT,0.7368421052631579,0.5714285714285715,0.6666666666666665
9,INTERRUPTERS,301,1673,0.6956521739130436,HUMAN_NONINT,0.5333333333333333,0.5714285714285715,0.5714285714285715
10,INTERRUPTERS,301,1673,0.7000000000000001,HUMAN_NONINT,0.6666666666666666,0.7777777777777777,0.823529411764706
11,INTERRUPTERS,301,1673,0.761904761904762,HUMAN_NONINT,0.823529411764706,0.8421052631578948,0.7777777777777777
12,INTERRUPTERS,301,1673,0.7272727272727273,HUMAN_NONINT,0.888888888888889,0.8421052631578948,0.8421052631578948
13,INTERRUPTERS,301,1673,0.7000000000000001,HUMAN_NONINT,0.8421052631578948,0.625,0.631578947368421
14,INTERRUPTERS,301,1673,0.6363636363636364,HUMAN_NONINT,0.8,0.7777777777777777,0.6956521739130436
15,INTERRUPTERS,301,1673,0.47058823529411764,HUMAN_NONINT,0.631578947368421,0.28571428571428575,0.39999999999999997
16,INTERRUPTERS,301,1673,0.7000000000000001,HUMAN_NONINT,0.3076923076923077,0.39999999999999997,0.6
17,INTERRUPTERS,301,1673,0.5714285714285714,HUMAN_NONINT,0.5,0.39999999999999997,0.5714285714285714
18,INTERRUPTERS,301,1673,0.6666666666666667,HUMAN_NONINT,0.5263157894736842,0.5555555555555556,0.6666666666666665
19,INTERRUPTERS,301,1673,0.631578947368421,HUMAN_NONINT,0.5333333333333333,0.42857142857142855,0.5263157894736842
0,INTERRUPTERS,905,1641,0.4,HUMAN_NONINT,0.31818181818181823,0.4489795918367347,0.3111111111111111
1,INTERRUPTERS,905,1641,0.5454545454545454,HUMAN_NONINT,0.5581395348837209,0.5,0.5714285714285714
2,INTERRUPTERS,905,1641,0.576923076923077,HUMAN_NONINT,0.5777777777777778,0.6956521739130435,0.6153846153846154
3,INTERRUPTERS,905,1641,0.6,HUMAN_NONINT,0.5238095238095238,0.4390243902439025,0.619047619047619
4,INTERRUPTERS,905,1641,0.6,HUMAN_NONINT,0.5652173913043478,0.5306122448979592,0.6
5,INTERRUPTERS,905,1641,0.6666666666666667,HUMAN_NONINT,0.7169811320754716,0.8163265306122449,0.8163265306122449
6,INTERRUPTERS,905,1641,0.6545454545454547,HUMAN_NONINT,0.7499999999999999,0.693877551020408,0.7659574468085107
7,INTERRUPTERS,905,1641,0.7017543859649124,HUMAN_NONINT,0.782608695652174,0.8181818181818182,0.8181818181818182
8,INTERRUPTERS,905,1641,0.7083333333333334,HUMAN_NONINT,0.8292682926829269,0.6666666666666666,0.7999999999999999
9,INTERRUPTERS,905,1641,0.7659574468085107,HUMAN_NONINT,0.8181818181818182,0.8095238095238095,0.7804878048780488
10,INTERRUPTERS,905,1641,0.6530612244897959,HUMAN_NONINT,0.6363636363636365,0.6190476190476191,0.5909090909090909
11,INTERRUPTERS,905,1641,0.6037735849056605,HUMAN_NONINT,0.6222222222222223,0.6274509803921569,0.6808510638297872
12,INTERRUPTERS,905,1641,0.6956521739130435,HUMAN_NONINT,0.6222222222222223,0.5238095238095238,0.6521739130434783
13,INTERRUPTERS,905,1641,0.48,HUMAN_NONINT,0.5714285714285715,0.5116279069767442,0.5116279069767442
14,INTERRUPTERS,905,1641,0.6274509803921569,HUMAN_NONINT,0.5853658536585366,0.6190476190476191,0.6086956521739131
15,INTERRUPTERS,905,1641,0.4888888888888889,HUMAN_NONINT,0.37209302325581395,0.2162162162162162,0.358974358974359
16,INTERRUPTERS,905,1641,0.5806451612903226,HUMAN_NONINT,0.4999999999999999,0.4999999999999999,0.5882352941176471
17,INTERRUPTERS,905,1641,0.6818181818181819,HUMAN_NONINT,0.7142857142857143,0.6511627906976744,0.65
18,INTERRUPTERS,905,1641,0.7083333333333334,HUMAN_NONINT,0.5909090909090909,0.5581395348837209,0.5581395348837209
19,INTERRUPTERS,905,1641,0.8076923076923076,HUMAN_NONINT,0.8333333333333333,0.7450980392156864,0.8333333333333333
0,INTERRUPTERS,673,1683,0.6666666666666667,HUMAN_NONINT,0.6,0.6666666666666666,0.6842105263157895
1,INTERRUPTERS,673,1683,0.5294117647058824,HUMAN_NONINT,0.3846153846153846,0.48,0.3846153846153846
2,INTERRUPTERS,673,1683,0.5641025641025641,HUMAN_NONINT,0.5714285714285715,0.6451612903225806,0.6
3,INTERRUPTERS,673,1683,0.5,HUMAN_NONINT,0.4444444444444445,0.5,0.4
4,INTERRUPTERS,673,1683,0.7741935483870969,HUMAN_NONINT,0.689655172413793,0.7586206896551724,0.7586206896551724
5,INTERRUPTERS,673,1683,0.7058823529411765,HUMAN_NONINT,0.7096774193548386,0.6451612903225806,0.6875
6,INTERRUPTERS,673,1683,0.6451612903225806,HUMAN_NONINT,0.7741935483870969,0.7096774193548386,0.7586206896551724
7,INTERRUPTERS,673,1683,0.6666666666666666,HUMAN_NONINT,0.6285714285714286,0.6470588235294117,0.6315789473684211
8,INTERRUPTERS,673,1683,0.56,HUMAN_NONINT,0.6666666666666665,0.6,0.6206896551724138
9,INTERRUPTERS,673,1683,0.5454545454545454,HUMAN_NONINT,0.4827586206896552,0.3846153846153846,0.42857142857142855
10,INTERRUPTERS,673,1683,0.5,HUMAN_NONINT,0.4666666666666667,0.45161290322580644,0.5161290322580646
11,INTERRUPTERS,673,1683,0.7058823529411765,HUMAN_NONINT,0.6470588235294117,0.6470588235294117,0.6857142857142857
12,INTERRUPTERS,673,1683,0.606060606060606,HUMAN_NONINT,0.6,0.6875,0.5806451612903225
13,INTERRUPTERS,673,1683,0.6285714285714286,HUMAN_NONINT,0.6451612903225806,0.625,0.6451612903225806
14,INTERRUPTERS,673,1683,0.5161290322580646,HUMAN_NONINT,0.5384615384615385,0.56,0.5925925925925926
15,INTERRUPTERS,673,1683,0.6153846153846153,HUMAN_NONINT,0.7096774193548386,0.7857142857142856,0.7500000000000001
16,INTERRUPTERS,673,1683,0.5925925925925926,HUMAN_NONINT,0.6206896551724138,0.689655172413793,0.6428571428571429
17,INTERRUPTERS,673,1683,0.6250000000000001,HUMAN_NONINT,0.689655172413793,0.6428571428571429,0.689655172413793
18,INTERRUPTERS,673,1683,0.7096774193548386,HUMAN_NONINT,0.7999999999999999,0.7096774193548386,0.6666666666666666
19,INTERRUPTERS,673,1683,0.6875000000000001,HUMAN_NONINT,0.6666666666666666,0.689655172413793,0.689655172413793
0,INTERRUPTERS,696,1678,0.6666666666666666,HUMAN_NONINT,0.5882352941176471,0.5625,0.5161290322580646
1,INTERRUPTERS,696,1678,0.8500000000000001,HUMAN_NONINT,0.7894736842105263,0.8205128205128205,0.7692307692307692
2,INTERRUPTERS,696,1678,0.6470588235294117,HUMAN_NONINT,0.7647058823529413,0.6666666666666667,0.7096774193548387
3,INTERRUPTERS,696,1678,0.5,HUMAN_NONINT,0.6060606060606061,0.5454545454545454,0.5714285714285714
4,INTERRUPTERS,696,1678,0.8500000000000001,HUMAN_NONINT,0.8571428571428572,0.8333333333333333,0.8648648648648649
5,INTERRUPTERS,696,1678,0.8823529411764706,HUMAN_NONINT,0.8235294117647058,0.8823529411764706,0.8823529411764706
6,INTERRUPTERS,696,1678,0.8095238095238095,HUMAN_NONINT,0.8421052631578947,0.8205128205128205,0.8888888888888888
7,INTERRUPTERS,696,1678,0.6842105263157895,HUMAN_NONINT,0.6842105263157895,0.7647058823529413,0.7499999999999999
8,INTERRUPTERS,696,1678,0.6190476190476191,HUMAN_NONINT,0.47058823529411764,0.5365853658536586,0.6
9,INTERRUPTERS,696,1678,0.6,HUMAN_NONINT,0.6060606060606061,0.6486486486486486,0.6285714285714286
10,INTERRUPTERS,696,1678,0.7804878048780488,HUMAN_NONINT,0.8333333333333333,0.7272727272727273,0.7499999999999999
11,INTERRUPTERS,696,1678,0.7555555555555555,HUMAN_NONINT,0.8648648648648649,0.8823529411764706,0.8108108108108109
12,INTERRUPTERS,696,1678,0.7027027027027027,HUMAN_NONINT,0.6875000000000001,0.7647058823529411,0.7272727272727272
13,INTERRUPTERS,696,1678,0.631578947368421,HUMAN_NONINT,0.6857142857142857,0.6857142857142857,0.6857142857142857
14,INTERRUPTERS,696,1678,0.7142857142857143,HUMAN_NONINT,0.7692307692307692,0.823529411764706,0.823529411764706
15,INTERRUPTERS,696,1678,0.823529411764706,HUMAN_NONINT,0.7333333333333334,0.7586206896551725,0.7096774193548387
16,INTERRUPTERS,696,1678,0.7272727272727272,HUMAN_NONINT,0.7999999999999999,0.7058823529411765,0.7272727272727272
17,INTERRUPTERS,696,1678,0.6486486486486486,HUMAN_NONINT,0.5454545454545454,0.5454545454545454,0.5454545454545454
18,INTERRUPTERS,696,1678,0.8108108108108109,HUMAN_NONINT,0.7428571428571428,0.7222222222222222,0.7878787878787877
19,INTERRUPTERS,696,1678,0.8333333333333334,HUMAN_NONINT,0.8108108108108109,0.8333333333333334,0.8333333333333334
0,INTERRUPTERS,612,1651,0.717948717948718,HUMAN_NONINT,0.5999999999999999,0.8387096774193549,0.8484848484848485
1,INTERRUPTERS,612,1651,0.6842105263157895,HUMAN_NONINT,0.9032258064516129,0.9411764705882353,0.8125
2,INTERRUPTERS,612,1651,0.8648648648648648,HUMAN_NONINT,0.8823529411764706,0.9032258064516129,0.8749999999999999
3,INTERRUPTERS,612,1651,0.7111111111111111,HUMAN_NONINT,0.8235294117647058,0.8125,0.8484848484848485
4,INTERRUPTERS,612,1651,0.6976744186046512,HUMAN_NONINT,0.7096774193548386,0.7741935483870968,0.6666666666666667
5,INTERRUPTERS,612,1651,0.7804878048780487,HUMAN_NONINT,0.8484848484848485,0.7999999999999999,0.787878787878788
6,INTERRUPTERS,612,1651,0.7142857142857143,HUMAN_NONINT,0.7096774193548386,0.6666666666666666,0.6000000000000001
7,INTERRUPTERS,612,1651,0.5945945945945946,HUMAN_NONINT,0.6923076923076923,0.6896551724137931,0.5925925925925926
8,INTERRUPTERS,612,1651,0.5555555555555556,HUMAN_NONINT,0.6060606060606061,0.5517241379310345,0.5333333333333333
9,INTERRUPTERS,612,1651,0.631578947368421,HUMAN_NONINT,0.6666666666666667,0.625,0.7058823529411765
10,INTERRUPTERS,612,1651,0.6857142857142857,HUMAN_NONINT,0.787878787878788,0.75,0.787878787878788
11,INTERRUPTERS,612,1651,0.7741935483870969,HUMAN_NONINT,0.7272727272727272,0.6428571428571429,0.8275862068965517
12,INTERRUPTERS,612,1651,0.7058823529411765,HUMAN_NONINT,0.75,0.7586206896551724,0.5161290322580646
13,INTERRUPTERS,612,1651,0.6666666666666667,HUMAN_NONINT,0.7096774193548386,0.7096774193548386,0.6666666666666667
14,INTERRUPTERS,612,1651,0.8484848484848485,HUMAN_NONINT,0.8484848484848485,0.6896551724137931,0.7586206896551724
15,INTERRUPTERS,612,1651,0.7272727272727272,HUMAN_NONINT,0.6428571428571429,0.6896551724137931,0.7142857142857143
16,INTERRUPTERS,612,1651,0.5625,HUMAN_NONINT,0.39999999999999997,0.32,0.26086956521739124
17,INTERRUPTERS,612,1651,0.631578947368421,HUMAN_NONINT,0.5,0.5454545454545455,0.39999999999999997
18,INTERRUPTERS,612,1651,0.7027027027027026,HUMAN_NONINT,0.6206896551724138,0.6875,0.6000000000000001
19,INTERRUPTERS,612,1651,0.6000000000000001,HUMAN_NONINT,0.6428571428571429,0.6206896551724138,0.6896551724137931
0,INTERRUPTERS,400,1686,0.46153846153846156,HUMAN_NONINT,0.75,0.6666666666666667,0.6666666666666667
1,INTERRUPTERS,400,1686,0.9473684210526316,HUMAN_NONINT,0.9473684210526316,0.9,0.8571428571428571
2,INTERRUPTERS,400,1686,0.9,HUMAN_NONINT,0.8421052631578948,0.8421052631578948,0.9
3,INTERRUPTERS,400,1686,0.8750000000000001,HUMAN_NONINT,0.8,0.75,0.8
4,INTERRUPTERS,400,1686,0.7000000000000001,HUMAN_NONINT,0.7368421052631577,0.7368421052631577,0.7000000000000001
5,INTERRUPTERS,400,1686,0.7058823529411765,HUMAN_NONINT,0.7058823529411765,0.7058823529411765,0.6666666666666666
6,INTERRUPTERS,400,1686,0.8571428571428571,HUMAN_NONINT,0.7999999999999999,0.8421052631578948,0.7777777777777778
7,INTERRUPTERS,400,1686,0.8888888888888888,HUMAN_NONINT,0.8888888888888888,0.8888888888888888,0.7999999999999999
8,INTERRUPTERS,400,1686,0.7058823529411765,HUMAN_NONINT,0.7000000000000001,0.7777777777777778,0.7777777777777778
9,INTERRUPTERS,400,1686,0.6,HUMAN_NONINT,0.631578947368421,0.7058823529411765,0.6666666666666666
10,INTERRUPTERS,400,1686,0.6666666666666667,HUMAN_NONINT,0.6956521739130435,0.6956521739130435,0.6956521739130435
11,INTERRUPTERS,400,1686,0.761904761904762,HUMAN_NONINT,0.761904761904762,0.6666666666666666,0.6666666666666666
12,INTERRUPTERS,400,1686,0.4444444444444444,HUMAN_NONINT,0.4210526315789474,0.35294117647058826,0.35294117647058826
13,INTERRUPTERS,400,1686,0.5882352941176471,HUMAN_NONINT,0.5882352941176471,0.5,0.6250000000000001
14,INTERRUPTERS,400,1686,0.6666666666666666,HUMAN_NONINT,0.7368421052631577,0.7000000000000001,0.7368421052631577
15,INTERRUPTERS,400,1686,0.5263157894736842,HUMAN_NONINT,0.6666666666666666,0.6153846153846154,0.42857142857142855
16,INTERRUPTERS,400,1686,0.47058823529411764,HUMAN_NONINT,0.0,0.0,0.0
17,INTERRUPTERS,400,1686,0.23529411764705882,HUMAN_NONINT,0.15384615384615385,0.0,0.16666666666666666
18,INTERRUPTERS,400,1686,0.25,HUMAN_NONINT,0.0,0.0,0.0
19,INTERRUPTERS,400,1686,0.45454545454545453,HUMAN_NONINT,0.36363636363636365,0.4,0.2222222222222222
0,INTERRUPTERS,654,1684,0.5882352941176471,HUMAN_NONINT,0.6666666666666666,0.6666666666666666,0.5806451612903225
1,INTERRUPTERS,654,1684,0.5789473684210527,HUMAN_NONINT,0.5714285714285715,0.5714285714285715,0.5714285714285715
2,INTERRUPTERS,654,1684,0.5945945945945946,HUMAN_NONINT,0.5555555555555556,0.5294117647058824,0.5294117647058824
3,INTERRUPTERS,654,1684,0.5454545454545455,HUMAN_NONINT,0.4666666666666667,0.41379310344827586,0.4666666666666667
4,INTERRUPTERS,654,1684,0.6486486486486486,HUMAN_NONINT,0.5806451612903225,0.5625,0.6000000000000001
5,INTERRUPTERS,654,1684,0.7027027027027026,HUMAN_NONINT,0.7058823529411765,0.7058823529411765,0.6857142857142857
6,INTERRUPTERS,654,1684,0.7777777777777777,HUMAN_NONINT,0.7096774193548386,0.7586206896551724,0.7096774193548386
7,INTERRUPTERS,654,1684,0.7272727272727272,HUMAN_NONINT,0.7272727272727272,0.75,0.7741935483870969
8,INTERRUPTERS,654,1684,0.7741935483870969,HUMAN_NONINT,0.5925925925925926,0.5925925925925926,0.5517241379310345
9,INTERRUPTERS,654,1684,0.5714285714285715,HUMAN_NONINT,0.6153846153846154,0.6153846153846154,0.6666666666666666
10,INTERRUPTERS,654,1684,0.6060606060606061,HUMAN_NONINT,0.6666666666666666,0.6451612903225806,0.625
11,INTERRUPTERS,654,1684,0.38709677419354843,HUMAN_NONINT,0.42857142857142855,0.45161290322580644,0.4827586206896552
12,INTERRUPTERS,654,1684,0.75,HUMAN_NONINT,0.75,0.7857142857142857,0.7142857142857143
13,INTERRUPTERS,654,1684,0.742857142857143,HUMAN_NONINT,0.7096774193548386,0.742857142857143,0.75
14,INTERRUPTERS,654,1684,0.6060606060606061,HUMAN_NONINT,0.5806451612903225,0.625,0.625
15,INTERRUPTERS,654,1684,0.5454545454545454,HUMAN_NONINT,0.5454545454545454,0.4,0.5454545454545454
16,INTERRUPTERS,654,1684,0.7777777777777777,HUMAN_NONINT,0.875,0.875,0.787878787878788
17,INTERRUPTERS,654,1684,0.823529411764706,HUMAN_NONINT,0.787878787878788,0.823529411764706,0.75
18,INTERRUPTERS,654,1684,0.8484848484848485,HUMAN_NONINT,0.787878787878788,0.8125,0.8125
19,INTERRUPTERS,654,1684,0.7333333333333333,HUMAN_NONINT,0.7586206896551724,0.7333333333333333,0.7333333333333333
0,INTERRUPTERS,69,1637,0.4,HUMAN_NONINT,0.4,0.5,0.5
1,INTERRUPTERS,69,1637,0.0,HUMAN_NONINT,0.0,0.0,0.0
2,INTERRUPTERS,69,1637,0.6666666666666666,HUMAN_NONINT,0.4,0.4,0.5
3,INTERRUPTERS,69,1637,0.5,HUMAN_NONINT,0.4,0.6666666666666666,0.4
4,INTERRUPTERS,69,1637,0.8,HUMAN_NONINT,0.5,0.8,0.8
5,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,0.8,0.6666666666666666,1.0
6,INTERRUPTERS,69,1637,0.6666666666666666,HUMAN_NONINT,0.5,0.5,0.5
7,INTERRUPTERS,69,1637,0.8,HUMAN_NONINT,0.5,0.6666666666666666,1.0
8,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,1.0,1.0,1.0
9,INTERRUPTERS,69,1637,0.0,HUMAN_NONINT,0.0,0.5,0.0
10,INTERRUPTERS,69,1637,0.6666666666666666,HUMAN_NONINT,0.8,0.8,0.8
11,INTERRUPTERS,69,1637,0.6666666666666666,HUMAN_NONINT,0.6666666666666666,1.0,0.6666666666666666
12,INTERRUPTERS,69,1637,0.0,HUMAN_NONINT,0.0,0.0,0.0
13,INTERRUPTERS,69,1637,0.0,HUMAN_NONINT,0.0,0.0,0.0
14,INTERRUPTERS,69,1637,0.5,HUMAN_NONINT,1.0,0.0,1.0
15,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,1.0,1.0,1.0
16,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,1.0,0.6666666666666666,1.0
17,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,1.0,0.6666666666666666,1.0
18,INTERRUPTERS,69,1637,0.0,HUMAN_NONINT,0.0,0.0,0.0
19,INTERRUPTERS,69,1637,1.0,HUMAN_NONINT,1.0,0.6666666666666666,1.0
0,INTERRUPTERS,1079,1633,0.4406779661016949,HUMAN_NONINT,0.4166666666666667,0.39999999999999997,0.48148148148148145
1,INTERRUPTERS,1079,1633,0.5490196078431373,HUMAN_NONINT,0.47826086956521735,0.45454545454545453,0.5416666666666666
2,INTERRUPTERS,1079,1633,0.6779661016949152,HUMAN_NONINT,0.6086956521739131,0.7169811320754716,0.5882352941176471
3,INTERRUPTERS,1079,1633,0.6428571428571429,HUMAN_NONINT,0.5106382978723405,0.4444444444444445,0.4897959183673469
4,INTERRUPTERS,1079,1633,0.5599999999999999,HUMAN_NONINT,0.6666666666666667,0.6538461538461539,0.6415094339622641
5,INTERRUPTERS,1079,1633,0.7407407407407407,HUMAN_NONINT,0.6521739130434783,0.6530612244897959,0.7346938775510203
6,INTERRUPTERS,1079,1633,0.6774193548387097,HUMAN_NONINT,0.6909090909090909,0.631578947368421,0.6666666666666666
7,INTERRUPTERS,1079,1633,0.819672131147541,HUMAN_NONINT,0.8135593220338982,0.8571428571428572,0.8275862068965517
8,INTERRUPTERS,1079,1633,0.5818181818181818,HUMAN_NONINT,0.5384615384615384,0.44000000000000006,0.5454545454545454
9,INTERRUPTERS,1079,1633,0.6774193548387097,HUMAN_NONINT,0.6538461538461539,0.6222222222222222,0.6181818181818182
10,INTERRUPTERS,1079,1633,0.5283018867924528,HUMAN_NONINT,0.36734693877551017,0.6415094339622641,0.425531914893617
11,INTERRUPTERS,1079,1633,0.6101694915254238,HUMAN_NONINT,0.6071428571428571,0.6666666666666666,0.5925925925925926
12,INTERRUPTERS,1079,1633,0.761904761904762,HUMAN_NONINT,0.7636363636363638,0.7999999999999999,0.7999999999999999
13,INTERRUPTERS,1079,1633,0.711864406779661,HUMAN_NONINT,0.6792452830188679,0.6808510638297872,0.7037037037037037
14,INTERRUPTERS,1079,1633,0.6,HUMAN_NONINT,0.5833333333333334,0.5957446808510639,0.5957446808510639
15,INTERRUPTERS,1079,1633,0.625,HUMAN_NONINT,0.509090909090909,0.5357142857142857,0.5185185185185185
16,INTERRUPTERS,1079,1633,0.44000000000000006,HUMAN_NONINT,0.7037037037037037,0.5333333333333333,0.553191489361702
17,INTERRUPTERS,1079,1633,0.425531914893617,HUMAN_NONINT,0.45454545454545453,0.4583333333333333,0.5106382978723405
18,INTERRUPTERS,1079,1633,0.5999999999999999,HUMAN_NONINT,0.5416666666666667,0.52,0.4
19,INTERRUPTERS,1079,1633,0.5,HUMAN_NONINT,0.41666666666666663,0.48000000000000004,0.5384615384615384
0,INTERRUPTERS,692,1625,0.7083333333333334,HUMAN_NONINT,0.42857142857142855,0.5555555555555556,0.47058823529411764
1,INTERRUPTERS,692,1625,0.6222222222222222,HUMAN_NONINT,0.5,0.4864864864864865,0.5641025641025642
2,INTERRUPTERS,692,1625,0.5238095238095238,HUMAN_NONINT,0.5405405405405405,0.4210526315789474,0.5555555555555556
3,INTERRUPTERS,692,1625,0.5116279069767442,HUMAN_NONINT,0.5142857142857143,0.6153846153846153,0.5555555555555556
4,INTERRUPTERS,692,1625,0.7272727272727274,HUMAN_NONINT,0.631578947368421,0.6111111111111112,0.6842105263157895
5,INTERRUPTERS,692,1625,0.45714285714285713,HUMAN_NONINT,0.6511627906976745,0.5853658536585366,0.5
6,INTERRUPTERS,692,1625,0.711111111111111,HUMAN_NONINT,0.7222222222222222,0.6666666666666666,0.631578947368421
7,INTERRUPTERS,692,1625,0.5555555555555556,HUMAN_NONINT,0.4736842105263158,0.6111111111111112,0.5454545454545454
8,INTERRUPTERS,692,1625,0.625,HUMAN_NONINT,0.5,0.3870967741935484,0.5263157894736842
9,INTERRUPTERS,692,1625,0.6382978723404256,HUMAN_NONINT,0.5641025641025642,0.7499999999999999,0.5853658536585366
10,INTERRUPTERS,692,1625,0.5945945945945946,HUMAN_NONINT,0.6111111111111112,0.5263157894736842,0.5
11,INTERRUPTERS,692,1625,0.5263157894736842,HUMAN_NONINT,0.4615384615384615,0.6046511627906976,0.29411764705882354
12,INTERRUPTERS,692,1625,0.5714285714285715,HUMAN_NONINT,0.5882352941176471,0.606060606060606,0.6285714285714287
13,INTERRUPTERS,692,1625,0.48780487804878053,HUMAN_NONINT,0.46153846153846156,0.5,0.5714285714285715
14,INTERRUPTERS,692,1625,0.4736842105263158,HUMAN_NONINT,0.41379310344827586,0.4000000000000001,0.2857142857142857
15,INTERRUPTERS,692,1625,0.6511627906976744,HUMAN_NONINT,0.8235294117647058,0.7777777777777778,0.7222222222222222
16,INTERRUPTERS,692,1625,0.48780487804878053,HUMAN_NONINT,0.5,0.5142857142857143,0.47058823529411764
17,INTERRUPTERS,692,1625,0.6666666666666667,HUMAN_NONINT,0.6315789473684211,0.7222222222222222,0.6666666666666667
18,INTERRUPTERS,692,1625,0.48484848484848486,HUMAN_NONINT,0.6486486486486486,0.6857142857142857,0.6666666666666667
19,INTERRUPTERS,692,1625,0.7368421052631577,HUMAN_NONINT,0.7,0.6857142857142857,0.717948717948718
0,INTERRUPTERS,637,1584,0.7391304347826086,HUMAN_NONINT,0.6153846153846153,0.6666666666666666,0.7272727272727272
1,INTERRUPTERS,637,1584,0.7111111111111111,HUMAN_NONINT,0.6,0.7692307692307693,0.65
2,INTERRUPTERS,637,1584,0.5853658536585366,HUMAN_NONINT,0.5789473684210527,0.5555555555555555,0.5789473684210527
3,INTERRUPTERS,637,1584,0.6956521739130435,HUMAN_NONINT,0.5555555555555555,0.5294117647058824,0.7
4,INTERRUPTERS,637,1584,0.42424242424242425,HUMAN_NONINT,0.4444444444444445,0.33333333333333337,0.6111111111111113
5,INTERRUPTERS,637,1584,0.6363636363636364,HUMAN_NONINT,0.5142857142857143,0.5853658536585366,0.5263157894736842
6,INTERRUPTERS,637,1584,0.6486486486486486,HUMAN_NONINT,0.6285714285714287,0.6470588235294118,0.6153846153846153
7,INTERRUPTERS,637,1584,0.7000000000000001,HUMAN_NONINT,0.625,0.5,0.6111111111111112
8,INTERRUPTERS,637,1584,0.5499999999999999,HUMAN_NONINT,0.5,0.5,0.6206896551724138
9,INTERRUPTERS,637,1584,0.5714285714285714,HUMAN_NONINT,0.5454545454545455,0.5806451612903225,0.4615384615384615
10,INTERRUPTERS,637,1584,0.5499999999999999,HUMAN_NONINT,0.3636363636363636,0.5625,0.5142857142857142
11,INTERRUPTERS,637,1584,0.5263157894736842,HUMAN_NONINT,0.4827586206896552,0.6060606060606061,0.5333333333333333
12,INTERRUPTERS,637,1584,0.5945945945945946,HUMAN_NONINT,0.5161290322580646,0.5454545454545455,0.5555555555555556
13,INTERRUPTERS,637,1584,0.5,HUMAN_NONINT,0.6153846153846153,0.5454545454545455,0.5499999999999999
