,WORD_TFIFD_RF,NGRAM_TFIDF_RF,CHAR_NGRAM_TFIDF_RF,WC_RF,DATA_LABEL,N,EXP,DATA_TYPE
9,0.9444444444444444,0.7906976744186047,0.9189189189189189,0.85,1675,687,TB_NONTB,INTERRUPTERS
10,0.9142857142857143,0.8205128205128205,0.9142857142857143,0.9142857142857143,1675,687,TB_NONTB,INTERRUPTERS
11,0.9333333333333333,0.9375,0.9333333333333333,0.967741935483871,1675,687,TB_NONTB,INTERRUPTERS
12,0.9090909090909091,0.8823529411764706,0.9090909090909091,0.8823529411764706,1675,687,TB_NONTB,INTERRUPTERS
13,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1675,687,TB_NONTB,INTERRUPTERS
14,0.9375,0.9090909090909091,0.9090909090909091,0.9090909090909091,1675,687,TB_NONTB,INTERRUPTERS
15,0.9411764705882353,0.9411764705882353,0.9696969696969697,0.9696969696969697,1675,687,TB_NONTB,INTERRUPTERS
16,0.9375,0.9375,0.9375,0.9375,1675,687,TB_NONTB,INTERRUPTERS
17,0.9375,0.8823529411764706,0.9375,0.9090909090909091,1675,687,TB_NONTB,INTERRUPTERS
18,0.9375,0.888888888888889,0.9696969696969697,0.9090909090909091,1675,687,TB_NONTB,INTERRUPTERS
19,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9696969696969697,1675,687,TB_NONTB,INTERRUPTERS
0,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
1,0.8,0.8,1.0,0.8,1672,71,TB_NONTB,INTERRUPTERS
2,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
3,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
4,1.0,0.8,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
5,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
6,1.0,0.8,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
7,0.6666666666666666,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
8,1.0,0.8,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
9,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
10,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,1672,71,TB_NONTB,INTERRUPTERS
11,0.8,0.8,0.6666666666666666,0.8,1672,71,TB_NONTB,INTERRUPTERS
12,1.0,0.8,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
13,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
14,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
15,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
16,1.0,0.6666666666666666,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
17,1.0,1.0,1.0,1.0,1672,71,TB_NONTB,INTERRUPTERS
18,0.0,0.0,0.0,0.0,1672,71,TB_NONTB,INTERRUPTERS
19,0.0,0.0,0.0,0.0,1672,71,TB_NONTB,INTERRUPTERS
0,0.888888888888889,0.8421052631578948,0.888888888888889,0.8421052631578948,1673,301,TB_NONTB,INTERRUPTERS
1,1.0,1.0,1.0,1.0,1673,301,TB_NONTB,INTERRUPTERS
2,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1673,301,TB_NONTB,INTERRUPTERS
3,0.923076923076923,0.923076923076923,0.8333333333333333,0.923076923076923,1673,301,TB_NONTB,INTERRUPTERS
4,0.8333333333333333,0.7142857142857143,0.7692307692307692,0.8333333333333333,1673,301,TB_NONTB,INTERRUPTERS
5,0.6666666666666666,0.7999999999999999,0.6666666666666666,0.8571428571428571,1673,301,TB_NONTB,INTERRUPTERS
6,0.6666666666666666,0.8235294117647058,0.7142857142857143,0.6666666666666666,1673,301,TB_NONTB,INTERRUPTERS
7,0.923076923076923,0.5333333333333333,0.7272727272727273,0.5454545454545454,1673,301,TB_NONTB,INTERRUPTERS
8,0.8750000000000001,0.7999999999999999,0.7142857142857143,0.7999999999999999,1673,301,TB_NONTB,INTERRUPTERS
9,0.8571428571428571,0.8750000000000001,0.7999999999999999,0.7999999999999999,1673,301,TB_NONTB,INTERRUPTERS
10,0.923076923076923,0.8571428571428571,0.8571428571428571,0.923076923076923,1673,301,TB_NONTB,INTERRUPTERS
11,1.0,0.8750000000000001,1.0,1.0,1673,301,TB_NONTB,INTERRUPTERS
12,0.8333333333333333,0.75,0.8333333333333333,0.8333333333333333,1673,301,TB_NONTB,INTERRUPTERS
13,0.7142857142857143,0.6666666666666665,0.7692307692307692,0.7142857142857143,1673,301,TB_NONTB,INTERRUPTERS
14,1.0,0.8750000000000001,1.0,1.0,1673,301,TB_NONTB,INTERRUPTERS
15,0.8750000000000001,0.8235294117647058,0.9333333333333333,0.9333333333333333,1673,301,TB_NONTB,INTERRUPTERS
16,0.7692307692307692,0.7142857142857143,0.7692307692307692,0.7692307692307692,1673,301,TB_NONTB,INTERRUPTERS
17,0.7999999999999999,0.7000000000000001,0.923076923076923,0.8571428571428571,1673,301,TB_NONTB,INTERRUPTERS
18,0.8750000000000001,0.6666666666666666,0.9333333333333333,0.8750000000000001,1673,301,TB_NONTB,INTERRUPTERS
19,0.8750000000000001,0.8235294117647058,1.0,0.8750000000000001,1673,301,TB_NONTB,INTERRUPTERS
0,0.7,0.6808510638297872,0.5142857142857143,0.6500000000000001,1641,905,TB_NONTB,INTERRUPTERS
1,0.7222222222222222,0.8181818181818182,0.6857142857142857,0.7894736842105262,1641,905,TB_NONTB,INTERRUPTERS
2,0.8500000000000001,0.7906976744186046,0.7804878048780488,0.7906976744186046,1641,905,TB_NONTB,INTERRUPTERS
3,0.7894736842105262,0.7916666666666667,0.6857142857142857,0.7692307692307692,1641,905,TB_NONTB,INTERRUPTERS
4,0.8085106382978723,0.7272727272727274,0.8,0.7619047619047619,1641,905,TB_NONTB,INTERRUPTERS
5,0.8181818181818182,0.7924528301886793,0.8780487804878048,0.8780487804878048,1641,905,TB_NONTB,INTERRUPTERS
6,0.7727272727272727,0.7200000000000001,0.7619047619047619,0.7727272727272727,1641,905,TB_NONTB,INTERRUPTERS
7,0.8636363636363636,0.8163265306122449,0.9047619047619048,0.8636363636363636,1641,905,TB_NONTB,INTERRUPTERS
8,0.8421052631578947,0.7441860465116279,0.8421052631578947,0.8421052631578947,1641,905,TB_NONTB,INTERRUPTERS
9,0.8235294117647058,0.8947368421052632,0.8333333333333334,0.8235294117647058,1641,905,TB_NONTB,INTERRUPTERS
10,0.7804878048780488,0.7916666666666667,0.75,0.7272727272727272,1641,905,TB_NONTB,INTERRUPTERS
11,0.7027027027027027,0.6666666666666666,0.6857142857142857,0.6842105263157895,1641,905,TB_NONTB,INTERRUPTERS
12,0.9473684210526316,0.8636363636363635,0.888888888888889,0.8947368421052632,1641,905,TB_NONTB,INTERRUPTERS
13,0.7894736842105262,0.8571428571428572,0.7058823529411764,0.7894736842105262,1641,905,TB_NONTB,INTERRUPTERS
14,0.8571428571428571,0.9230769230769231,0.7499999999999999,0.8421052631578948,1641,905,TB_NONTB,INTERRUPTERS
15,0.85,0.723404255319149,0.7647058823529412,0.8205128205128205,1641,905,TB_NONTB,INTERRUPTERS
16,0.9473684210526316,0.7826086956521738,0.9473684210526316,0.9230769230769231,1641,905,TB_NONTB,INTERRUPTERS
17,0.7272727272727274,0.7272727272727274,0.7499999999999999,0.7499999999999999,1641,905,TB_NONTB,INTERRUPTERS
18,0.85,0.85,0.85,0.85,1641,905,TB_NONTB,INTERRUPTERS
19,0.9302325581395349,0.8333333333333333,0.9302325581395349,0.975609756097561,1641,905,TB_NONTB,INTERRUPTERS
0,0.8484848484848485,0.7619047619047621,0.8571428571428571,0.8484848484848485,1683,673,TB_NONTB,INTERRUPTERS
1,0.9090909090909091,0.8888888888888888,0.9090909090909091,0.9090909090909091,1683,673,TB_NONTB,INTERRUPTERS
2,0.8571428571428571,0.8333333333333333,0.9090909090909091,0.9090909090909091,1683,673,TB_NONTB,INTERRUPTERS
3,0.8571428571428571,0.85,0.8888888888888888,0.8333333333333333,1683,673,TB_NONTB,INTERRUPTERS
4,0.7741935483870968,0.7999999999999999,0.7586206896551724,0.8125,1683,673,TB_NONTB,INTERRUPTERS
5,0.8666666666666666,0.8823529411764706,0.8666666666666666,0.8666666666666666,1683,673,TB_NONTB,INTERRUPTERS
6,0.8484848484848485,0.7777777777777778,0.8484848484848485,0.8235294117647058,1683,673,TB_NONTB,INTERRUPTERS
7,0.8823529411764706,0.8571428571428571,0.9032258064516129,0.9090909090909091,1683,673,TB_NONTB,INTERRUPTERS
8,0.8823529411764706,0.8108108108108107,0.8823529411764706,0.8823529411764706,1683,673,TB_NONTB,INTERRUPTERS
9,0.9375,1.0,0.9375,0.9696969696969697,1683,673,TB_NONTB,INTERRUPTERS
10,0.8749999999999999,0.8484848484848485,0.8749999999999999,0.8749999999999999,1683,673,TB_NONTB,INTERRUPTERS
11,0.8749999999999999,0.8484848484848485,0.8749999999999999,0.8749999999999999,1683,673,TB_NONTB,INTERRUPTERS
12,0.9411764705882353,0.9142857142857143,0.8823529411764706,0.8823529411764706,1683,673,TB_NONTB,INTERRUPTERS
13,0.8823529411764706,0.7692307692307693,0.8571428571428571,0.8823529411764706,1683,673,TB_NONTB,INTERRUPTERS
14,0.875,0.9375,0.9032258064516129,0.9032258064516129,1683,673,TB_NONTB,INTERRUPTERS
15,0.8387096774193549,0.742857142857143,0.8666666666666666,0.8387096774193549,1683,673,TB_NONTB,INTERRUPTERS
16,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1683,673,TB_NONTB,INTERRUPTERS
17,0.9090909090909091,0.9142857142857143,0.9032258064516129,0.9375,1683,673,TB_NONTB,INTERRUPTERS
18,0.967741935483871,0.7999999999999999,0.967741935483871,0.967741935483871,1683,673,TB_NONTB,INTERRUPTERS
19,0.9696969696969697,0.9142857142857143,1.0,1.0,1683,673,TB_NONTB,INTERRUPTERS
0,0.7096774193548386,0.7368421052631577,0.7096774193548386,0.7500000000000001,1678,696,TB_NONTB,INTERRUPTERS
1,0.9411764705882353,0.8205128205128205,0.9375,0.9411764705882353,1678,696,TB_NONTB,INTERRUPTERS
2,0.9333333333333333,0.9032258064516129,0.8666666666666666,0.8666666666666666,1678,696,TB_NONTB,INTERRUPTERS
3,0.8275862068965517,0.875,0.8275862068965517,0.8275862068965517,1678,696,TB_NONTB,INTERRUPTERS
4,0.9090909090909091,0.8823529411764706,0.9090909090909091,0.9090909090909091,1678,696,TB_NONTB,INTERRUPTERS
5,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.8666666666666666,1678,696,TB_NONTB,INTERRUPTERS
6,0.896551724137931,0.875,0.896551724137931,0.896551724137931,1678,696,TB_NONTB,INTERRUPTERS
7,0.8571428571428571,0.7647058823529411,0.8571428571428571,0.8571428571428571,1678,696,TB_NONTB,INTERRUPTERS
8,0.9032258064516129,0.8387096774193549,0.9032258064516129,0.9032258064516129,1678,696,TB_NONTB,INTERRUPTERS
9,0.8125,0.888888888888889,0.8125,0.8387096774193549,1678,696,TB_NONTB,INTERRUPTERS
10,0.8666666666666666,0.742857142857143,0.8387096774193549,0.8387096774193549,1678,696,TB_NONTB,INTERRUPTERS
11,0.8823529411764706,0.8205128205128205,0.9375,0.9090909090909091,1678,696,TB_NONTB,INTERRUPTERS
12,0.9090909090909091,0.787878787878788,0.9375,0.8125,1678,696,TB_NONTB,INTERRUPTERS
13,0.7857142857142857,0.7999999999999999,0.7857142857142857,0.8275862068965517,1678,696,TB_NONTB,INTERRUPTERS
14,0.8666666666666666,0.7222222222222223,0.8666666666666666,0.8125,1678,696,TB_NONTB,INTERRUPTERS
15,0.8571428571428571,0.8666666666666666,0.8571428571428571,0.8275862068965517,1678,696,TB_NONTB,INTERRUPTERS
16,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.8275862068965517,1678,696,TB_NONTB,INTERRUPTERS
17,0.7586206896551724,0.823529411764706,0.7586206896551724,0.7999999999999999,1678,696,TB_NONTB,INTERRUPTERS
18,0.8666666666666666,0.875,0.8275862068965517,0.8275862068965517,1678,696,TB_NONTB,INTERRUPTERS
19,0.8823529411764706,0.8823529411764706,0.8484848484848485,0.8571428571428572,1678,696,TB_NONTB,INTERRUPTERS
0,0.9655172413793104,0.8749999999999999,0.888888888888889,0.9285714285714286,1651,612,TB_NONTB,INTERRUPTERS
1,1.0,0.9375,0.9333333333333333,0.9032258064516129,1651,612,TB_NONTB,INTERRUPTERS
2,1.0,0.8,1.0,0.9655172413793104,1651,612,TB_NONTB,INTERRUPTERS
3,0.9285714285714286,0.742857142857143,0.888888888888889,0.8571428571428571,1651,612,TB_NONTB,INTERRUPTERS
4,0.9655172413793104,0.7777777777777778,0.9285714285714286,0.9285714285714286,1651,612,TB_NONTB,INTERRUPTERS
5,0.888888888888889,0.7567567567567568,0.888888888888889,0.888888888888889,1651,612,TB_NONTB,INTERRUPTERS
6,0.8333333333333333,0.7222222222222223,0.782608695652174,0.8,1651,612,TB_NONTB,INTERRUPTERS
7,0.7096774193548386,0.6486486486486486,0.7857142857142857,0.7096774193548386,1651,612,TB_NONTB,INTERRUPTERS
8,0.8275862068965518,0.631578947368421,0.8461538461538461,0.8571428571428571,1651,612,TB_NONTB,INTERRUPTERS
9,0.8148148148148148,0.6875000000000001,0.8,0.7586206896551724,1651,612,TB_NONTB,INTERRUPTERS
10,0.8333333333333333,0.923076923076923,0.88,0.923076923076923,1651,612,TB_NONTB,INTERRUPTERS
11,0.888888888888889,0.9285714285714286,0.888888888888889,0.888888888888889,1651,612,TB_NONTB,INTERRUPTERS
12,0.7586206896551724,0.7741935483870968,0.7586206896551724,0.6666666666666666,1651,612,TB_NONTB,INTERRUPTERS
13,0.888888888888889,0.8571428571428571,0.8461538461538461,0.888888888888889,1651,612,TB_NONTB,INTERRUPTERS
14,0.923076923076923,0.896551724137931,0.923076923076923,0.962962962962963,1651,612,TB_NONTB,INTERRUPTERS
15,0.9285714285714286,0.8666666666666666,0.9285714285714286,0.9285714285714286,1651,612,TB_NONTB,INTERRUPTERS
16,0.8333333333333333,0.8571428571428571,0.8333333333333333,0.8333333333333333,1651,612,TB_NONTB,INTERRUPTERS
17,0.8461538461538461,0.8148148148148148,0.8461538461538461,0.8461538461538461,1651,612,TB_NONTB,INTERRUPTERS
18,0.888888888888889,0.8275862068965518,0.888888888888889,0.8571428571428571,1651,612,TB_NONTB,INTERRUPTERS
19,0.75,0.8148148148148148,0.75,0.75,1651,612,TB_NONTB,INTERRUPTERS
0,0.9523809523809523,0.8,0.9090909090909091,0.9523809523809523,1686,400,TB_NONTB,INTERRUPTERS
1,1.0,1.0,1.0,0.9565217391304348,1686,400,TB_NONTB,INTERRUPTERS
2,0.9,0.8181818181818182,0.9,0.9,1686,400,TB_NONTB,INTERRUPTERS
3,0.9523809523809523,0.9090909090909091,0.9523809523809523,0.9523809523809523,1686,400,TB_NONTB,INTERRUPTERS
4,0.8571428571428572,0.7826086956521738,0.8181818181818182,0.8181818181818182,1686,400,TB_NONTB,INTERRUPTERS
5,0.9,0.8181818181818182,0.9523809523809523,0.9,1686,400,TB_NONTB,INTERRUPTERS
6,0.9,0.9090909090909091,0.9,0.8421052631578948,1686,400,TB_NONTB,INTERRUPTERS
7,0.8181818181818182,0.8333333333333333,0.9,0.9,1686,400,TB_NONTB,INTERRUPTERS
8,0.7777777777777777,0.761904761904762,0.8235294117647058,0.7368421052631577,1686,400,TB_NONTB,INTERRUPTERS
9,1.0,0.8333333333333333,0.9523809523809523,0.9523809523809523,1686,400,TB_NONTB,INTERRUPTERS
10,0.8333333333333333,0.8,0.8333333333333333,0.8333333333333333,1686,400,TB_NONTB,INTERRUPTERS
11,1.0,0.9523809523809523,0.9090909090909091,0.9523809523809523,1686,400,TB_NONTB,INTERRUPTERS
12,0.888888888888889,0.8000000000000002,0.888888888888889,0.888888888888889,1686,400,TB_NONTB,INTERRUPTERS
13,0.9473684210526316,0.8181818181818182,0.9473684210526316,0.9473684210526316,1686,400,TB_NONTB,INTERRUPTERS
14,0.9,0.9090909090909091,0.9,0.9,1686,400,TB_NONTB,INTERRUPTERS
15,0.7,0.6666666666666666,0.7777777777777777,0.888888888888889,1686,400,TB_NONTB,INTERRUPTERS
16,0.8421052631578948,0.8000000000000002,0.8421052631578948,0.8421052631578948,1686,400,TB_NONTB,INTERRUPTERS
17,0.7058823529411764,0.7272727272727272,0.7499999999999999,0.7777777777777777,1686,400,TB_NONTB,INTERRUPTERS
18,0.7499999999999999,0.761904761904762,0.7499999999999999,0.7058823529411764,1686,400,TB_NONTB,INTERRUPTERS
19,0.8235294117647058,0.8571428571428572,0.8235294117647058,0.8235294117647058,1686,400,TB_NONTB,INTERRUPTERS
0,0.9375,0.9411764705882353,0.967741935483871,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
1,0.8571428571428571,0.7777777777777777,0.7407407407407406,0.7142857142857143,1684,654,TB_NONTB,INTERRUPTERS
2,0.8125,0.787878787878788,0.7741935483870969,0.8387096774193549,1684,654,TB_NONTB,INTERRUPTERS
3,0.9375,0.8333333333333333,0.9090909090909091,0.9090909090909091,1684,654,TB_NONTB,INTERRUPTERS
4,0.888888888888889,0.7878787878787877,0.888888888888889,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
5,0.896551724137931,0.8749999999999999,0.9285714285714286,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
6,0.8666666666666667,0.8749999999999999,0.9333333333333333,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
7,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1684,654,TB_NONTB,INTERRUPTERS
8,0.896551724137931,0.8666666666666667,0.896551724137931,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
9,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1684,654,TB_NONTB,INTERRUPTERS
10,0.7200000000000001,0.7857142857142856,0.7200000000000001,0.7200000000000001,1684,654,TB_NONTB,INTERRUPTERS
11,0.8000000000000002,0.7741935483870969,0.8000000000000002,0.8000000000000002,1684,654,TB_NONTB,INTERRUPTERS
12,0.6153846153846153,0.7142857142857142,0.6153846153846153,0.6666666666666665,1684,654,TB_NONTB,INTERRUPTERS
13,0.896551724137931,0.8666666666666667,0.8571428571428571,0.896551724137931,1684,654,TB_NONTB,INTERRUPTERS
14,0.967741935483871,0.9090909090909091,0.9333333333333333,0.967741935483871,1684,654,TB_NONTB,INTERRUPTERS
15,0.9375,0.9090909090909091,0.9375,0.9375,1684,654,TB_NONTB,INTERRUPTERS
16,1.0,0.967741935483871,1.0,1.0,1684,654,TB_NONTB,INTERRUPTERS
17,0.9090909090909091,0.8823529411764706,0.9090909090909091,0.9090909090909091,1684,654,TB_NONTB,INTERRUPTERS
18,0.967741935483871,0.9375,0.967741935483871,0.967741935483871,1684,654,TB_NONTB,INTERRUPTERS
19,0.8148148148148148,0.7857142857142856,0.8148148148148148,0.8148148148148148,1684,654,TB_NONTB,INTERRUPTERS
0,1.0,1.0,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
1,1.0,0.8,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
2,0.8,0.8,1.0,0.8,1637,69,TB_NONTB,INTERRUPTERS
3,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,1637,69,TB_NONTB,INTERRUPTERS
4,1.0,0.8,0.6666666666666666,1.0,1637,69,TB_NONTB,INTERRUPTERS
5,1.0,1.0,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
6,0.4,0.6666666666666666,0.0,0.4,1637,69,TB_NONTB,INTERRUPTERS
7,1.0,0.8,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
8,0.6666666666666666,0.6666666666666666,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
9,0.8,0.8,0.8,0.8,1637,69,TB_NONTB,INTERRUPTERS
10,1.0,1.0,0.6666666666666666,1.0,1637,69,TB_NONTB,INTERRUPTERS
11,0.0,0.0,0.6666666666666666,0.6666666666666666,1637,69,TB_NONTB,INTERRUPTERS
12,0.0,0.0,0.0,0.0,1637,69,TB_NONTB,INTERRUPTERS
13,0.0,0.0,0.0,0.0,1637,69,TB_NONTB,INTERRUPTERS
14,0.0,0.0,0.0,0.0,1637,69,TB_NONTB,INTERRUPTERS
15,1.0,1.0,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
16,1.0,1.0,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
17,1.0,1.0,1.0,1.0,1637,69,TB_NONTB,INTERRUPTERS
18,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1637,69,TB_NONTB,INTERRUPTERS
19,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1637,69,TB_NONTB,INTERRUPTERS
0,0.5957446808510639,0.6296296296296295,0.5777777777777778,0.6530612244897959,1633,1079,TB_NONTB,INTERRUPTERS
1,0.851063829787234,0.7843137254901961,0.8444444444444444,0.8085106382978724,1633,1079,TB_NONTB,INTERRUPTERS
2,0.7391304347826088,0.7843137254901961,0.6956521739130435,0.6938775510204083,1633,1079,TB_NONTB,INTERRUPTERS
3,0.8837209302325582,0.816326530612245,0.7906976744186046,0.9090909090909091,1633,1079,TB_NONTB,INTERRUPTERS
4,0.8571428571428571,0.823529411764706,0.7804878048780487,0.7555555555555556,1633,1079,TB_NONTB,INTERRUPTERS
5,0.761904761904762,0.7391304347826088,0.7317073170731708,0.6976744186046512,1633,1079,TB_NONTB,INTERRUPTERS
6,0.7924528301886793,0.7692307692307692,0.7755102040816326,0.8400000000000001,1633,1079,TB_NONTB,INTERRUPTERS
7,0.8979591836734694,0.8979591836734694,0.9361702127659574,0.9361702127659574,1633,1079,TB_NONTB,INTERRUPTERS
8,0.9361702127659574,0.8727272727272727,0.8936170212765957,0.9583333333333334,1633,1079,TB_NONTB,INTERRUPTERS
9,0.7307692307692307,0.8,0.6666666666666666,0.7924528301886793,1633,1079,TB_NONTB,INTERRUPTERS
10,0.7755102040816326,0.830188679245283,0.7999999999999999,0.7916666666666666,1633,1079,TB_NONTB,INTERRUPTERS
11,0.8260869565217391,0.7407407407407408,0.8636363636363635,0.8444444444444444,1633,1079,TB_NONTB,INTERRUPTERS
12,0.7916666666666666,0.8148148148148148,0.7826086956521738,0.816326530612245,1633,1079,TB_NONTB,INTERRUPTERS
13,0.8979591836734694,0.8846153846153847,0.8695652173913043,0.8979591836734694,1633,1079,TB_NONTB,INTERRUPTERS
14,0.7272727272727272,0.7916666666666666,0.6976744186046512,0.7111111111111111,1633,1079,TB_NONTB,INTERRUPTERS
15,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,1633,1079,TB_NONTB,INTERRUPTERS
16,0.6956521739130435,0.7755102040816326,0.761904761904762,0.7111111111111111,1633,1079,TB_NONTB,INTERRUPTERS
17,0.7142857142857143,0.8076923076923077,0.65,0.6363636363636365,1633,1079,TB_NONTB,INTERRUPTERS
18,0.8260869565217391,0.9199999999999999,0.7804878048780487,0.8444444444444444,1633,1079,TB_NONTB,INTERRUPTERS
19,0.8085106382978724,0.8076923076923077,0.8260869565217391,0.816326530612245,1633,1079,TB_NONTB,INTERRUPTERS
0,0.36363636363636365,0.6829268292682927,0.3,0.38095238095238093,1625,692,TB_NONTB,INTERRUPTERS
1,0.896551724137931,0.8125,0.896551724137931,0.8666666666666666,1625,692,TB_NONTB,INTERRUPTERS
2,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,1625,692,TB_NONTB,INTERRUPTERS
3,0.7142857142857143,0.6451612903225806,0.7857142857142857,0.7407407407407406,1625,692,TB_NONTB,INTERRUPTERS
4,0.875,0.8108108108108109,0.9333333333333333,0.875,1625,692,TB_NONTB,INTERRUPTERS
5,0.8275862068965517,0.8125,0.7407407407407406,0.8666666666666666,1625,692,TB_NONTB,INTERRUPTERS
6,0.9032258064516129,0.8333333333333334,0.967741935483871,0.9090909090909091,1625,692,TB_NONTB,INTERRUPTERS
7,0.9090909090909091,0.7999999999999999,0.8387096774193549,0.875,1625,692,TB_NONTB,INTERRUPTERS
8,0.742857142857143,0.6842105263157896,0.7333333333333334,0.7272727272727272,1625,692,TB_NONTB,INTERRUPTERS
9,0.9032258064516129,0.9142857142857143,0.9032258064516129,1.0,1625,692,TB_NONTB,INTERRUPTERS
10,0.9090909090909091,0.967741935483871,0.967741935483871,0.9411764705882353,1625,692,TB_NONTB,INTERRUPTERS
11,0.9032258064516129,0.9696969696969697,0.9375,0.9032258064516129,1625,692,TB_NONTB,INTERRUPTERS
12,0.7200000000000001,0.8387096774193549,0.6363636363636364,0.608695652173913,1625,692,TB_NONTB,INTERRUPTERS
13,0.8,0.8000000000000002,0.5217391304347827,0.7407407407407408,1625,692,TB_NONTB,INTERRUPTERS
14,0.6666666666666666,0.6285714285714286,0.8148148148148148,0.7586206896551724,1625,692,TB_NONTB,INTERRUPTERS
15,0.9655172413793104,0.8,0.9333333333333333,0.9655172413793104,1625,692,TB_NONTB,INTERRUPTERS
16,0.888888888888889,0.6857142857142857,0.888888888888889,0.888888888888889,1625,692,TB_NONTB,INTERRUPTERS
17,0.9333333333333333,0.8571428571428571,0.9032258064516129,0.8749999999999999,1625,692,TB_NONTB,INTERRUPTERS
18,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,1625,692,TB_NONTB,INTERRUPTERS
19,0.896551724137931,0.8387096774193549,0.896551724137931,0.896551724137931,1625,692,TB_NONTB,INTERRUPTERS
0,0.896551724137931,0.9032258064516129,0.9285714285714286,0.896551724137931,1584,637,TB_NONTB,INTERRUPTERS
1,0.9333333333333333,0.9333333333333333,0.9655172413793104,0.9375,1584,637,TB_NONTB,INTERRUPTERS
2,0.9285714285714286,0.8666666666666666,0.9285714285714286,0.896551724137931,1584,637,TB_NONTB,INTERRUPTERS
3,0.8275862068965518,0.6842105263157894,0.923076923076923,0.888888888888889,1584,637,TB_NONTB,INTERRUPTERS
4,0.8461538461538461,0.8235294117647058,0.8,0.888888888888889,1584,637,TB_NONTB,INTERRUPTERS
5,0.8333333333333333,0.7857142857142857,0.8333333333333333,0.64,1584,637,TB_NONTB,INTERRUPTERS
6,0.888888888888889,0.8275862068965518,0.8461538461538461,0.888888888888889,1584,637,TB_NONTB,INTERRUPTERS
7,0.6666666666666666,0.5714285714285714,0.64,0.6000000000000001,1584,637,TB_NONTB,INTERRUPTERS
8,0.64,0.6857142857142857,0.6666666666666666,0.7142857142857143,1584,637,TB_NONTB,INTERRUPTERS
9,0.6428571428571429,0.631578947368421,0.7692307692307692,0.7200000000000001,1584,637,TB_NONTB,INTERRUPTERS
10,0.8148148148148148,0.7027027027027025,0.6923076923076924,0.689655172413793,1584,637,TB_NONTB,INTERRUPTERS
11,0.75,0.5925925925925927,0.5,0.6923076923076924,1584,637,TB_NONTB,INTERRUPTERS
12,0.8148148148148148,0.8461538461538461,0.8333333333333333,0.8333333333333333,1584,637,TB_NONTB,INTERRUPTERS
13,0.9655172413793104,0.9032258064516129,0.9655172413793104,0.9655172413793104,1584,637,TB_NONTB,INTERRUPTERS
14,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,1584,637,TB_NONTB,INTERRUPTERS
15,0.7692307692307692,0.8571428571428571,0.8148148148148148,0.8148148148148148,1584,637,TB_NONTB,INTERRUPTERS
16,0.8,0.7096774193548386,0.8333333333333333,0.7407407407407408,1584,637,TB_NONTB,INTERRUPTERS
17,0.8,0.8750000000000001,0.8148148148148148,0.8148148148148148,1584,637,TB_NONTB,INTERRUPTERS
